odometer,year,state_encoded,odometer^2,odometer year,odometer state_encoded,year^2,year state_encoded,state_encoded^2,odometer^3,odometer^2 year,odometer^2 state_encoded,odometer year^2,odometer year state_encoded,odometer state_encoded^2,year^3,year^2 state_encoded,year state_encoded^2,state_encoded^3
121138.0,2004.0,15390.402037980546,14674415044.0,242760552.0,1864362522.0768874,4016016.0,30842365.684113014,236864474.89067575,1777629289600072.0,29407527748176.0,225845147199349.97,486492146208.0,3736182494242.0825,28693288759306.68,8048096064.0,61808100830.96248,474676407680.9142,3645439497082.648
100901.0,2015.0,17007.169230769232,10181011801.0,203315515.0,1716040382.5538464,4060225.0,34269446.0,289243805.2440237,1027274271732701.0,20514738779015.0,173150190640065.66,409680762725.0,3457821370846.0,29184989192927.234,8181353375.0,69052933690.0,582826267566.7078,4919218344736.768
131718.0,2005.0,17742.155897435896,17349631524.0,264094590.0,2336961290.4984612,4020025.0,35573022.57435897,314784095.88891935,2285258765078232.0,34786011205620.0,307819867261876.3,529509652950.0,4685607387449.415,41462731542296.68,8060150125.0,71323910261.58974,631142112257.2833,5584948503294.617
34415.0,2017.0,13234.48772763262,1184392225.0,69415055.0,455464895.1464766,4068289.0,26693961.746634997,175151665.41285846,40760858423375.0,2388919117825.0,15674824366465.992,140010165935.0,918672693510.4435,6027844565183.523,8205738913.0,53841720842.96279,353280909137.73553,2318042566380.89
3.0,2021.0,17007.169230769232,9.0,6063.0,51021.5076923077,4084441.0,34371489.015384614,289243805.2440237,27.0,18189.0,153064.5230769231,12253323.0,103114467.04615384,867731415.732071,8254655261.0,69464779300.0923,584561730398.1719,4919218344736.768
17702.0,2018.0,18219.515325670498,313360804.0,35722636.0,322521860.29501915,4072324.0,36766981.92720307,331950738.70234215,5547112952408.0,632362102472.0,5709281970942.429,72088279448.0,650849114075.3486,5876191976508.86,8217949832.0,74195769529.0958,669876590701.3264,6047981571154.966
176903.0,2007.0,82486.16280295048,31294671409.0,355044321.0,14592049658.330349,4028049.0,165549728.7455216,6803967053.954851,5536121256266327.0,62808405517863.0,2581377360707613.5,712573952247.0,29286243664269.008,1203642183745775.0,8084294343.0,332258305592.26184,13655561877287.387,561233134118431.2
50652.0,2017.0,17749.70385073442,2565625104.0,102165084.0,899057999.4473997,4068289.0,35801152.66693132,315051986.7887763,129954042767808.0,5174865834768.0,45539085788009.69,206066974428.0,1813399984885.4055,15958013234825.096,8205738913.0,72210924929.20049,635459857352.9618,5592079463086.271
134107.0,2007.0,19267.221436984688,17984687449.0,269152749.0,2583869265.2497053,4028049.0,38669313.42402827,371225821.9018023,2411872479723043.0,36095267710143.0,346514955554842.25,540189567243.0,5185825615356.159,49783981297785.0,8084294343.0,77609312042.02473,745050224556.9172,7152490113708.665
122723.0,2005.0,18771.65240378704,15060934729.0,246059615.0,2303713497.949957,4020025.0,37637163.06959301,352374933.9686038,1848323092747067.0,30197174131645.0,282718631608912.56,493349528075.0,4618945563389.663,43244509021428.96,8060150125.0,75462511954.534,706511742607.0507,6614659776266.041
128000.0,2005.0,15497.921402018057,16384000000.0,256640000.0,1983733939.4583113,4020025.0,31073332.411046203,240185567.78312933,2097152000000000.0,32849920000000.0,253917944250663.84,514563200000.0,3977386548613.914,30743752676240.555,8060150125.0,62302031484.14764,481572063405.1743,3722377051402.019
73600.0,2013.0,17742.155897435896,5416960000.0,148156800.0,1305822674.051282,4052169.0,35714959.821538456,314784095.88891935,398688256000000.0,10904340480000.0,96108548810174.34,298239638400.0,2628621042865.2305,23168109457424.465,8157016197.0,71894214120.75691,633660385024.3947,5584948503294.617
44040.0,2017.0,28577.033766233766,1939521600.0,88828680.0,1258532567.064935,4068289.0,57639877.1064935,816646858.8764648,85416531264000.0,3912015067200.0,55425774253539.734,179167447560.0,2538460187769.9736,35965127664919.516,8205738913.0,116259632123.7974,1647176714353.8296,23337344861201.477
66881.0,2011.0,17046.479746835445,4473068161.0,134497691.0,1140085611.9481013,4044121.0,34280470.77088608,290582471.759271,299163271675841.0,8995340071771.0,76250065812700.97,270474856601.0,2292712165627.632,19434446293731.805,8132727331.0,68938026720.2519,584361350707.894,4953408219629.796
171598.0,2010.0,17046.479746835445,29445873604.0,344911980.0,2925141831.5974684,4040100.0,34263424.291139245,290582471.759271,5052853018699192.0,59186205944040.0,501948488018462.4,693273079800.0,5879535081510.912,49863370988947.39,8120601000.0,68869482825.18988,584070768236.1348,4953408219629.796
110207.0,2005.0,18771.65240378704,12145582849.0,220965035.0,2068767496.4641583,4020025.0,37637163.06959301,352374933.9686038,1338528249039743.0,24351893612245.0,227992659482825.5,443034895175.0,4147878830410.637,38834184347877.914,8060150125.0,75462511954.534,706511742607.0507,6614659776266.041
99050.0,2010.0,20221.40350877193,9810902500.0,199090500.0,2002930017.5438597,4040100.0,40645021.05263158,408905159.8645738,971769892625000.0,19719914025000.0,198390218237719.3,400171905000.0,4025889335263.1577,40502056084586.03,8120601000.0,81696492315.78947,821899371327.7933,8268636234440.439
83092.0,2017.0,13234.48772763262,6904280464.0,167596564.0,1099680054.2644496,4068289.0,26693961.746634997,175151665.41285846,573690472314688.0,13925933695888.0,91374615068941.64,338042269588.0,2218054669451.395,14553702182485.234,8205738913.0,53841720842.96279,353280909137.73553,2318042566380.89
62599.0,2015.0,15677.805489260143,3918634801.0,126136985.0,981414945.8221956,4060225.0,31590778.06085919,245793584.95907548,245302619907799.0,7896049124015.0,61435594193523.625,254166024775.0,1977551115831.7244,15386432624853.166,8181353375.0,63655417792.63126,495274073692.5371,3853504015496.3228
66895.0,2017.0,15390.402037980546,4474941025.0,134927215.0,1029540944.3307086,4068289.0,31042440.91060676,236864474.89067575,299351179867375.0,9025956047425.0,68871141471002.75,272148192655.0,2076584084715.0393,15845049047811.754,8205738913.0,62612603316.69383,477755645854.493,3645439497082.648
42951.0,2018.0,15390.402037980546,1844788401.0,86675118.0,661033157.9333024,4072324.0,31057831.312644742,236864474.89067575,79235506611351.0,3722782993218.0,28392035166393.273,174910388124.0,1333964912709.4043,10173566061029.414,8217949832.0,62674703588.91709,477992510329.38367,3645439497082.648
52019.0,2016.0,18997.989561586637,2705976361.0,104870304.0,988256419.0041753,4064256.0,38299946.95615866,360923607.3821548,140762184322859.0,5455248343776.0,51408110660178.195,211418532864.0,1992324940712.4172,18774885132412.312,8193540096.0,77212693063.61586,727621992482.4241,6856822925576.371
54496.0,2019.0,16697.744144144144,2969814016.0,110027424.0,909960264.8792793,4076361.0,33712745.427027024,278814659.5033001,161842984615936.0,5996054498304.0,49589194594861.2,222145369056.0,1837209774791.2646,15194283684291.84,8230172859.0,68066033017.167564,562926797537.1628,4655575848022.772
104706.0,2010.0,17976.194444444445,10963346436.0,210459060.0,1882215415.5,4040100.0,36132150.833333336,323143566.70447534,1147928151927816.0,22036326336360.0,197079247295343.0,423022710600.0,3783252985155.0005,33835070295358.797,8120601000.0,72625623175.0,649518569075.9955,5808891588550.953
71200.0,2014.0,18997.989561586637,5069440000.0,143396800.0,1352656856.7849686,4056196.0,38261950.977035485,360923607.3821548,360944128000000.0,10209852160000.0,96309168203089.77,288801155200.0,2724250909564.927,25697760845609.42,8169178744.0,77059569267.74947,726900145267.6598,6856822925576.371
71500.0,2003.0,15390.402037980546,5112250000.0,143214500.0,1100413745.715609,4012009.0,30826975.282075033,236864474.89067575,365525875000000.0,10239836750000.0,78679582818666.05,286858643500.0,2204128732668.3647,16935809954683.316,8036054027.0,61746431489.99629,474439543206.02356,3645439497082.648
142909.0,2008.0,82486.16280295048,20422982281.0,286961272.0,11788015040.00685,4032064.0,165632214.90832457,6803967053.954851,2918627974795429.0,41009348420248.0,1684613441352338.8,576218234176.0,23670334200333.758,972348127713633.9,8096384512.0,332589487535.9157,13662365844341.342,561233134118431.2
19938.0,2019.0,16050.705630791163,397523844.0,40254822.0,320018968.8667142,4076361.0,32406374.668567356,257625151.24631113,7925830401672.0,802600641036.0,6380538201264.547,81274485618.0,646118298141.896,5136530265548.951,8230172859.0,65428470455.837494,520145180366.3022,4135065465742.591
145000.0,2008.0,22342.384778012685,21025000000.0,291160000.0,3239645792.8118396,4032064.0,44863508.63424947,499182157.568773,3048625000000000.0,42218200000000.0,469748639957716.75,584649280000.0,6505208751966.173,72381412847472.08,8096384512.0,90085925337.57294,1002357772398.0961,11152919838720.082
40204.0,2018.0,18771.65240378704,1616361616.0,81131672.0,754695513.2418542,4072324.0,37881194.55084225,352374933.9686038,64984202409664.0,3261817741088.0,30341778414375.508,163723714096.0,1522975545722.0618,14166881845273.746,8217949832.0,76444250603.59966,711092616748.6425,6614659776266.041
16114.0,2018.0,16800.592452830188,259660996.0,32518052.0,270724746.7849056,4072324.0,33903595.56981132,282259906.7660947,4184177289544.0,523995889928.0,4362458569691.969,65621428936.0,546322539011.93964,4548336137628.85,8217949832.0,68417455859.87925,569600491853.9791,4742133659351.003
114512.0,2007.0,15677.805489260143,13112998144.0,229825584.0,1795296862.1861575,4028049.0,31465355.616945107,245793584.95907548,1501595643465728.0,26317787275008.0,205583034282661.25,461259947088.0,3603160802407.618,28146315000833.652,8084294343.0,63150968723.20883,493307725012.8645,3853504015496.3228
2037.0,2020.0,18771.65240378704,4149369.0,4114740.0,38237855.946514204,4080400.0,37918737.85564982,352374933.9686038,8452264653.0,8381725380.0,77890512563.04944,8311774800.0,77240469011.95868,717787740494.0459,8242408000.0,76595850468.41264,711797366616.5797,6614659776266.041
26467.0,2017.0,22342.384778012685,700502089.0,53383939.0,591335897.9196618,4068289.0,45064590.09725159,499182157.568773,18540188789563.0,1412912713513.0,15650887210239.688,107675404963.0,1192724506103.9578,13211854164372.715,8205738913.0,90895278226.15645,1006850411816.2151,11152919838720.082
60163.0,2017.0,17944.469933184857,3619586569.0,121348771.0,1079593144.5902007,4068289.0,36193995.855233856,322004001.18297535,217765186750747.0,7300706109673.0,64951562357980.24,244760471107.0,2177539372638.4346,19372726723171.348,8205738913.0,73003289640.00668,649482070386.0613,5778191117593.122
93600.0,2011.0,17749.70385073442,8760960000.0,188229600.0,1661372280.4287417,4044121.0,35694654.443826914,315051986.7887763,820025856000000.0,17618290560000.0,155504445448130.22,378529725600.0,3341019655942.199,29488865963429.46,8132727331.0,71781950086.53592,633569545432.2291,5592079463086.271
145200.0,2010.0,17749.70385073442,21083040000.0,291852000.0,2577256999.1266375,4040100.0,35676904.73997618,315051986.7887763,3061257408000000.0,42376910400000.0,374217716273187.75,586622520000.0,5180286568244.542,45745548481730.31,8120601000.0,71710578527.35213,633254493445.4403,5592079463086.271
87865.0,2014.0,17944.469933184857,7720258225.0,176960110.0,1576690850.6792874,4056196.0,36140162.4454343,322004001.18297535,678340488939625.0,15548600065150.0,138535941594935.6,356397661540.0,3175455373268.085,28292881563942.13,8169178744.0,72786287165.10469,648516058382.5123,5778191117593.122
67532.0,2017.0,17046.479746835445,4560571024.0,136212044.0,1151182870.2632914,4068289.0,34382749.649367094,290582471.759271,307984482392768.0,9198671755408.0,77741681594620.6,274739692748.0,2321935849321.0586,19623615482847.09,8205738913.0,69350006042.77342,586104845538.4497,4953408219629.796
134671.0,2006.0,18997.989561586637,18136278241.0,270150026.0,2558478252.248434,4024036.0,38109967.06054279,360923607.3821548,2442430726993711.0,36381374151446.0,344552824708548.9,541920952156.0,5132307374010.358,48605943129762.17,8072216216.0,76448593923.44884,724012756408.6025,6856822925576.371
52329.0,2013.0,16050.705630791163,2738324241.0,105338277.0,839917374.9536707,4052169.0,32310070.43478261,257625151.24631113,143293769207289.0,5512246697133.0,43952036313950.63,212045951601.0,1690753675781.7393,13481266539568.215,8157016197.0,65040171785.21739,518599429458.8243,4135065465742.591
165000.0,2006.0,17046.479746835445,27225000000.0,330990000.0,2812669158.2278485,4024036.0,34195238.372151904,290582471.759271,4492125000000000.0,54613350000000.0,464090411107595.0,663965940000.0,5642214331405.064,47946107840279.72,8072216216.0,68595648174.53672,582908438349.0977,4953408219629.796
91034.0,2010.0,18514.431718061674,8287189156.0,182978340.0,1685442777.0220265,4040100.0,37214007.75330397,342784181.8427682,754415977627304.0,16657250203560.0,153432597763423.16,367786463400.0,3387739981814.2734,31205015209874.56,8120601000.0,74800155584.14098,688996205503.9641,6346454328759.568
85919.0,2015.0,16672.748792270533,7382074561.0,173126785.0,1432505903.4830918,4060225.0,33595588.81642512,277980552.2901585,634260464206559.0,14874880240415.0,123079474721363.77,348850471775.0,2886499395518.43,23883811072218.13,8181353375.0,67695111465.09662,560130812864.6694,4634699917470.437
14544.0,2018.0,21859.11013986014,211527936.0,29349792.0,317918897.87412584,4072324.0,44111684.26223776,477820696.1065363,3076462301184.0,426863374848.0,4623812450681.286,59227880256.0,641560335909.986,6949424204173.465,8217949832.0,89017378841.1958,964242164742.9904,10444735223297.418
98737.0,2009.0,15390.402037980546,9748995169.0,198362633.0,1519602126.0240853,4036081.0,30919317.694302917,236864474.89067575,962586536001553.0,19585731294521.0,150040955117240.1,398510529697.0,3052880671182.387,23387287657280.652,8108486729.0,62116909247.85456,475860730055.3676,3645439497082.648
133482.0,2012.0,14610.444888178914,17817444324.0,268565784.0,1950231404.5638978,4048144.0,29396215.115015976,213465099.83051336,2378308103256168.0,35848697979888.0,260320788343998.22,540354357408.0,3923865585982.5625,28493748455576.586,8144865728.0,59145184811.41215,429491780858.99286,3118820076623.3257
104285.0,2005.0,18771.65240378704,10875361225.0,209091425.0,1957601770.9289315,4020025.0,37637163.06959301,352374933.9686038,1134137045349125.0,21805099256125.0,204148500681323.62,419228307125.0,3924991550712.5073,36747419988915.84,8060150125.0,75462511954.534,706511742607.0507,6614659776266.041
41433.0,2002.0,15497.921402018057,1716693489.0,82948866.0,642125377.4498142,4008004.0,31026838.64684015,240185567.78312933,71127761329737.0,3436820364978.0,26605180763878.152,166063629732.0,1285535005654.528,9951608629958.398,8024024008.0,62115730970.97398,480851506701.82495,3722377051402.019
94075.0,2016.0,18771.65240378704,8850105625.0,189655200.0,1765943199.8862658,4064256.0,37843651.246034674,352374933.9686038,832573686671875.0,17841812940000.0,166131106529300.44,382344883200.0,3560141490970.712,33149671913096.402,8193540096.0,76292800912.0059,710387866880.7052,6614659776266.041
45722.0,2018.0,15497.921402018057,2090501284.0,92266996.0,708595962.3430696,4072324.0,31274805.38927244,240185567.78312933,95581899707048.0,4218631591112.0,32398424590249.824,186194797928.0,1429946652008.3145,10981764530180.24,8217949832.0,63112557275.55178,484694475786.355,3722377051402.019
123581.0,2012.0,12530.001731601731,15272263561.0,248644972.0,1548470143.9930735,4048144.0,25210363.483982682,157000943.3939424,1887361603131941.0,30727794284732.0,191361488864808.0,500273683664.0,3115521929714.064,19402333585566.793,8144865728.0,50723251329.773155,315885898108.61206,1967222092589.2034
7382.0,2019.0,17749.70385073442,54493924.0,14904258.0,131028313.82612148,4076361.0,35836652.07463279,315051986.7887763,402274146968.0,110023232556.0,967251012664.4287,30091696902.0,264546165614.93927,2325713766474.7466,8230172859.0,72354200538.68361,636089961326.5393,5592079463086.271
156640.0,2011.0,18227.32285115304,24536089600.0,315003040.0,2855127851.404612,4044121.0,36655146.25366876,332235298.32016575,3843333074944000.0,49342076185600.0,447227226644018.44,633471113440.0,5741662109174.675,52041337128870.766,8132727331.0,73713499116.12788,668125184921.8533,6055760045030.805
106509.0,2013.0,17844.73610223642,11344167081.0,214402617.0,1900624997.513099,4052169.0,35921453.773801915,318434606.5584599,1208255891630229.0,22835808334053.0,202433667860122.66,431592468021.0,3825958119993.868,33916151509935.004,8157016197.0,72309886446.66325,641008863002.1797,5682381519855.199
105378.0,2014.0,17944.469933184857,11104522884.0,212231292.0,1890952352.6191537,4056196.0,36140162.4454343,322004001.18297535,1170172412470152.0,22364509088376.0,199264777014301.2,427433822088.0,3808378038174.976,33932137636659.58,8169178744.0,72786287165.10469,648516058382.5123,5778191117593.122
84151.0,2017.0,16050.705630791163,7081390801.0,169732567.0,1350682929.5367072,4068289.0,32374273.257305775,257625151.24631113,595906117294951.0,14283165245617.0,113661319203443.44,342350587639.0,2724327468875.538,21679414102528.33,8205738913.0,65298909159.98575,519629930063.8096,4135065465742.591
11117.0,2020.0,18771.65240378704,123587689.0,22456340.0,208684459.77290052,4080400.0,37918737.85564982,352374933.9686038,1373924338613.0,249647131780.0,2319945139295.335,45361806800.0,421542608741.2591,3917352140928.9683,8242408000.0,76595850468.41264,711797366616.5797,6614659776266.041
121381.0,2013.0,22342.384778012685,14733347161.0,244339953.0,2711941006.739958,4052169.0,44975220.55813953,499182157.568773,1788348411749341.0,29658227835093.0,329178111339102.8,491856325389.0,5459137246567.534,60591229467855.234,8157016197.0,90535118983.53488,1004853683185.94,11152919838720.082
147000.0,2011.0,15390.402037980546,21609000000.0,295617000.0,2262389099.5831404,4044121.0,30950098.498378877,236864474.89067575,3176523000000000.0,43455699000000.0,332571197638721.6,594485787000.0,4549664479261.695,34819077808929.336,8132727331.0,62240648080.23992,476334459005.1489,3645439497082.648
149000.0,2005.0,22342.384778012685,22201000000.0,298745000.0,3329015331.92389,4020025.0,44796481.47991543,499182157.568773,3307949000000000.0,44513005000000.0,496023284456659.6,598983725000.0,6674675740507.399,74378141477747.17,8060150125.0,89816945367.23044,1000860225925.3898,11152919838720.082
8008.0,2020.0,16800.592452830188,64128064.0,16176160.0,134539144.36226416,4080400.0,33937196.75471698,282259906.7660947,513537536512.0,129538689280.0,1077389468053.0114,32675843200.0,271769071611.77356,2260337333382.886,8242408000.0,68553137444.5283,570165011667.5112,4742133659351.003
128744.0,2003.0,18864.278020378457,16575017536.0,257874232.0,2428662609.455604,4012009.0,37785148.87481805,355860985.2301338,2133934057654784.0,33199760124608.0,312675738991752.3,516522086696.0,4864611206739.575,45814966682468.34,8036054027.0,75683653196.26056,712789553415.9579,6713060561987.035
148700.0,2011.0,19424.056657223795,22111690000.0,299035700.0,2888357224.929178,4044121.0,39061777.93767705,377293977.02304,3288008303000000.0,44466608590000.0,429498719346968.8,601360792700.0,5808486379332.577,56103614383326.05,8132727331.0,78553235432.66855,758738187793.3334,7328579586124.821
93983.0,2008.0,18771.65240378704,8832804289.0,188717864.0,1764216207.8651173,4032064.0,37693478.02680438,352374933.9686038,830133445493087.0,17736271012312.0,165806331863787.3,378945470912.0,3542546145393.1562,33117253419171.29,8096384512.0,75688503877.8232,707568867408.9564,6614659776266.041
168000.0,2012.0,18514.431718061674,28224000000.0,338016000.0,3110424528.6343613,4048144.0,37251036.61674009,342784181.8427682,4741632000000000.0,56786688000000.0,522551320810572.7,680088192000.0,6258174151612.336,57587742549585.055,8144865728.0,74949085672.88107,689681773867.6497,6346454328759.568
118360.0,2008.0,82486.16280295048,14009089600.0,237666880.0,9763062229.357218,4032064.0,165632214.90832457,6803967053.954851,1658115845056000.0,28130251916800.0,1155556045466720.2,477235095040.0,19604228956549.297,805317540506096.1,8096384512.0,332589487535.9157,13662365844341.342,561233134118431.2
107952.0,2013.0,17844.73610223642,11653634304.0,217307376.0,1926374951.708626,4052169.0,35921453.773801915,318434606.5584599,1258033130385408.0,23458765853952.0,207956028786849.6,437439747888.0,3877792777789.4644,34375652647198.86,8157016197.0,72309886446.66325,641008863002.1797,5682381519855.199
120000.0,2000.0,16275.542699724518,14400000000.0,240000000.0,1953065123.966942,4000000.0,32551085.399449036,264893290.17055604,1728000000000000.0,28800000000000.0,234367814876033.06,480000000000.0,3906130247933.8843,31787194820466.727,8000000000.0,65102170798.89807,529786580341.11206,4311282055041.402
85730.0,2013.0,16275.542699724518,7349632900.0,172574490.0,1395302275.647383,4052169.0,32762667.454545453,264893290.17055604,630084028517000.0,14794811027700.0,119619264091250.14,347392448370.0,2808743480878.1816,22709301766321.77,8157016197.0,65951249586.0,533230193113.3293,4311282055041.402
39760.0,2011.0,18219.515325670498,1580857600.0,79957360.0,724407929.348659,4044121.0,36639445.31992337,331950738.70234215,62854898176000.0,3179104633600.0,28802459270902.684,160794250960.0,1456784345920.1533,13198361370805.123,8132727331.0,73681924538.3659,667552935530.41,6047981571154.966
16870.0,2016.0,15468.9955654102,284596900.0,34009920.0,260961955.18847007,4064256.0,31185495.05986696,239289823.80268043,4801149703000.0,573747350400.0,4402428184029.49,68563998720.0,526099301659.9556,4036819327551.2188,8193540096.0,62869958040.691795,482408284786.20374,3701573223251.4517
108000.0,2014.0,16672.748792270533,11664000000.0,217512000.0,1800656869.5652175,4056196.0,33578916.067632854,277980552.2901585,1259712000000000.0,23491296000000.0,194470941913043.5,438069168000.0,3626522935304.348,30021899647337.117,8169178744.0,67627936960.21257,559852832312.3793,4634699917470.437
112850.0,2012.0,18771.65240378704,12735122500.0,227054200.0,2118380973.7673676,4048144.0,37768564.63641953,352374933.9686038,1437158574125000.0,25623066470000.0,239059292889647.44,456833050400.0,4262182519219.944,39765511298356.94,8144865728.0,75990352048.47609,708978367144.8308,6614659776266.041
155970.0,2009.0,16610.72462077013,24326640900.0,313343730.0,2590774719.1015167,4036081.0,33370945.76312719,275916172.42705894,3794226181173000.0,48872221568100.0,404083132938263.56,629507553570.0,5204866410674.947,43034645413448.38,8108486729.0,67042230038.12252,554315590405.9614,4583167558602.804
64788.0,2016.0,17749.70385073442,4197484944.0,130612608.0,1149967813.0813816,4064256.0,35783402.963080585,315051986.7887763,271946654551872.0,8462129647104.0,74504114673916.55,263315017728.0,2318335111172.065,20411588120071.24,8193540096.0,72139340373.57047,635144805366.173,5592079463086.271
34811.0,2015.0,18771.65240378704,1211805721.0,70144165.0,653459991.8282306,4060225.0,37824879.59363089,352374933.9686038,42184168953731.0,2441788527815.0,22747595775532.535,141340492475.0,1316721883533.8848,12266523826381.066,8181353375.0,76217132381.16624,710035491946.7367,6614659776266.041
61454.0,2014.0,16275.542699724518,3776594116.0,123768356.0,1000197201.0688705,4056196.0,32778942.997245178,264893290.17055604,232086814804664.0,7606060549624.0,61466118794486.37,249269468984.0,2014397162952.705,16278752254141.352,8169178744.0,66016791196.45179,533495086403.4999,4311282055041.402
31235.0,2018.0,19424.056657223795,975625225.0,63032230.0,606710409.6883852,4072324.0,39197746.334277615,377293977.02304,30473653902875.0,1968811704050.0,18950599646616.715,127199040140.0,1224341606751.1614,11784777372314.654,8217949832.0,79101052102.57222,761379245632.4948,7328579586124.821
156000.0,2009.0,16275.542699724518,24336000000.0,313404000.0,2538984661.157025,4036081.0,32697565.283746555,264893290.17055604,3796416000000000.0,48891024000000.0,396081607140495.9,629628636000.0,5100820184264.463,41323353266606.74,8108486729.0,65689408655.04683,532170619952.6471,4311282055041.402
34600.0,2003.0,15390.402037980546,1197160000.0,69303800.0,532507910.5141269,4012009.0,30826975.282075033,236864474.89067575,41421736000000.0,2397911480000.0,18424773703788.79,138815511400.0,1066613344759.7961,8195510831217.381,8036054027.0,61746431489.99629,474439543206.02356,3645439497082.648
180000.0,2008.0,17749.70385073442,32400000000.0,361440000.0,3194946693.1321955,4032064.0,35641405.33227471,315051986.7887763,5832000000000000.0,65059200000000.0,575090404763795.1,725771520000.0,6415452959809.448,56709357621979.73,8096384512.0,71567941907.20763,632624389471.8628,5592079463086.271
167117.0,2015.0,17976.194444444445,27928091689.0,336740755.0,3004127686.9722223,4060225.0,36222031.80555556,323143566.70447534,4667258898790613.0,56275104753335.0,502040806663736.9,678532621325.0,6053317289249.028,54002783436951.805,8181353375.0,72987394088.19446,651134286909.5178,5808891588550.953
56326.0,2012.0,18997.989561586637,3172618276.0,113327912.0,1070080760.045929,4048144.0,38223954.99791232,360923607.3821548,178700897013976.0,6383307971312.0,60273368890346.99,228015758944.0,2153002489212.4092,20329383109407.254,8144865728.0,76906597455.79958,726178298052.8955,6856822925576.371
71914.0,2016.0,16050.705630791163,5171623396.0,144978624.0,1154270444.7327156,4064256.0,32358222.551674984,257625151.24631113,371912124899944.0,10425992766336.0,83008204762508.52,292276905984.0,2327009216581.155,18526855126727.22,8193540096.0,65234176664.176765,519372304912.56323,4135065465742.591
49306.0,2018.0,16610.72462077013,2431081636.0,99499508.0,819008388.1516919,4072324.0,33520442.284714118,275916172.42705894,119866911144616.0,4905922741448.0,40382027586207.32,200790007144.0,1652758927290.1143,13604322797688.568,8217949832.0,67644252530.55309,556798835957.8049,4583167558602.804
71140.0,2013.0,17046.479746835445,5060899600.0,143204820.0,1212686569.1898735,4052169.0,34314563.73037975,290582471.759271,360032397544000.0,10187590894800.0,86270522532167.6,288271302660.0,2441138063779.216,20672037040954.54,8157016197.0,69075216789.25444,584942515651.4126,4953408219629.796
56525.0,2017.0,17749.70385073442,3195075625.0,114010925.0,1003302010.162763,4068289.0,35801152.66693132,315051986.7887763,180601649703125.0,6444467535625.0,56711646124450.18,229960035725.0,2023660154498.293,17808313553235.58,8205738913.0,72210924929.20049,635459857352.9618,5592079463086.271
74206.0,2017.0,17749.70385073442,5506530436.0,149673502.0,1317134523.9475982,4068289.0,35801152.66693132,315051986.7887763,408617597533816.0,11106671889412.0,97739284484055.47,301891453534.0,2656660334802.3057,23378747731647.934,8205738913.0,72210924929.20049,635459857352.9618,5592079463086.271
28237.0,2013.0,15497.921402018057,797328169.0,56841081.0,437614806.6287839,4052169.0,31197315.782262348,240185567.78312933,22514155508053.0,1605021604197.0,12356929294776.97,114421096053.0,880918605743.742,6782119877492.223,8157016197.0,62800196669.69411,483493547947.43933,3722377051402.019
98339.0,2013.0,18771.65240378704,9670558921.0,197956407.0,1845985525.7360137,4052169.0,37787336.288823314,352374933.9686038,950993093732219.0,19466835107973.0,181532370615353.84,398486247291.0,3715968863306.5957,34652198631538.527,8157016197.0,76065907949.40134,709330742078.7994,6614659776266.041
55000.0,2016.0,17046.479746835445,3025000000.0,110880000.0,937556386.0759494,4064256.0,34365703.16962025,290582471.759271,166375000000000.0,6098400000000.0,51565601234177.22,223534080000.0,1890113674329.114,15982035946759.906,8193540096.0,69281257589.95444,585814263066.6904,4953408219629.796
42121.0,2015.0,17844.73610223642,1774178641.0,84873815.0,751638129.3623003,4060225.0,35957143.246006384,318434606.5584599,74730178537561.0,3574969961615.0,31659749646869.45,171020737225.0,1514550830665.035,13412784062848.889,8181353375.0,72453643640.70287,641645732215.2966,5682381519855.199
157127.0,2013.0,15390.402037980546,24688894129.0,316296651.0,2418247701.021769,4052169.0,30980879.30245484,236864474.89067575,3879291867807383.0,49698743881677.0,379972006518447.5,636705158463.0,4867932622156.821,37217804346147.21,8157016197.0,62364510035.84159,476808187954.9303,3645439497082.648
90200.0,2014.0,18771.65240378704,8136040000.0,181662800.0,1693203046.8215911,4056196.0,37806107.9412271,352374933.9686038,733870808000000.0,16385984560000.0,152726914823307.53,365868879200.0,3410110936298.6846,31784219043968.062,8169178744.0,76141501393.63138,709683117012.7681,6614659776266.041
28372.0,2018.0,18771.65240378704,804970384.0,57254696.0,532589322.0002459,4072324.0,37881194.55084225,352374933.9686038,22838619734848.0,1624430234912.0,15110624243790.977,115539976528.0,1074765251796.4962,9997581626557.227,8217949832.0,76444250603.59966,711092616748.6425,6614659776266.041
107663.0,2015.0,17976.194444444445,11591321569.0,216940945.0,1935371022.4722223,4060225.0,36222031.80555556,323143566.70447534,1247956454083247.0,23356512961535.0,208367850392426.88,437136004175.0,3899772610281.5283,34790605822103.93,8181353375.0,72987394088.19446,651134286909.5178,5808891588550.953
80000.0,2012.0,15377.78001387925,6400000000.0,160960000.0,1230222401.1103399,4048144.0,30940093.38792505,236476118.1552641,512000000000000.0,12876800000000.0,98417792088827.19,323851520000.0,2475207471034.004,18918089452421.13,8144865728.0,62251467896.5052,475789949728.3914,3636477723527.7686
160404.0,2013.0,17007.169230769232,25729443216.0,322893252.0,2728017973.292308,4052169.0,34235431.66153847,289243805.2440237,4127105609619264.0,51793369193808.0,437584994987979.4,649984116276.0,5491500180237.416,46395863336362.375,8157016197.0,68915923934.67694,582247779956.2197,4919218344736.768
